id,product_uid,missing_query_terms,query_root_in_title,query_compound_in_title,query_other_in_title,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_title
214497,200696,"['25-watt', 'g16']",1,1,0,2,1,1,0
214498,200697,['stud'],1,0,0,1,1,0,0
214499,200698,"['clothespin', 'with', 's', 'hook']",0,0,0,1,0,3,0
214502,200700,['resurface'],1,1,0,1,2,0,0
214510,200707,"['intertape', 'duct', '3pk']",0,1,0,1,3,0,0
214511,200708,"['17', 'lantern']",0,0,1,1,1,2,0
214515,200712,[],1,0,3,1,0,3,0
214519,200715,"['post', 'lighting']",0,1,0,1,1,1,0
214522,200717,[],1,0,3,1,0,3,0
214523,200718,"['sawtrax', 'all', 'terrain']",0,0,0,1,0,2,0
214524,200719,['agapter'],1,0,0,1,0,1,0
214525,200720,['support'],0,1,1,1,1,1,0
214526,200721,"['shelving,', '4', 'ft']",0,0,0,1,0,2,0
214527,200722,[],1,0,2,1,0,2,0
214529,200723,[],1,1,2,1,1,2,0
214533,200726,"['can', 'with', 'straw']",1,0,1,1,0,4,0
214534,200727,"['8in', 'rain', 'head']",1,1,2,1,3,3,0
214535,200728,['32x30'],1,2,0,1,2,1,0
214538,200730,"['for', 'a', 'swing']",1,0,1,1,0,4,0
214541,200731,"['sku', '877', '370']",1,0,0,1,1,2,0
214543,200733,['spraypaint'],0,0,1,1,0,1,0
214544,200734,['pallet'],1,0,2,1,0,3,0
214545,200735,"['model', 'hd907']",0,0,0,1,0,1,0
214546,200736,"['5', 'one']",1,0,1,1,0,3,0
214547,200737,[],1,2,0,1,2,0,0
214548,200738,[],1,0,1,1,0,1,0
214549,200738,[],1,4,0,1,4,0,0
214552,200741,"['inches', 'converter']",1,0,1,1,0,3,0
214553,200742,['icey'],1,0,0,1,0,1,0
214558,200747,['pembria'],0,0,0,1,0,0,0
214560,200749,"['individual', 'price']",0,0,2,1,0,3,0
214562,200750,"['huricane', 'panel']",1,0,0,1,2,0,0
214566,200754,['6-month'],1,2,0,1,3,0,1
214569,200757,"['carpot', '10x20']",1,0,0,1,1,1,1
214571,200759,[],1,0,0,1,0,0,1
214572,200760,"['simonton', 'replacement']",1,1,0,1,3,0,0
214575,200762,[],1,0,2,1,0,2,0
214576,200763,[],1,2,2,1,2,2,0
214580,200766,[],1,0,2,1,0,2,0
214582,200768,"['inch', 'combos']",0,1,1,1,2,1,0
214585,200771,['21cu'],1,2,0,1,2,1,0
214586,200772,"['1', 'light', 'a']",1,0,0,1,0,3,1
214589,200775,['foam'],1,1,0,1,2,0,0
214595,200780,"['exterior', 'all', 'in', 'one']",1,1,0,1,2,3,1
214600,200784,['charlston'],1,1,0,1,2,0,0
214605,200787,[],1,1,2,1,1,2,0
214609,200791,"['-', '20']",1,1,2,1,2,3,0
214610,200792,['garbage'],1,1,0,1,1,1,0
214616,200798,"[""4'"", '90']",0,1,1,1,1,2,0
214618,200800,['swu'],0,1,0,1,1,0,0
214619,200801,[],1,0,0,1,0,0,0
214622,200804,"['kitchen', 'cabinets', 'drawer']",1,0,0,1,2,1,0
214623,200805,"['for', 'door', 'bell']",1,0,0,1,0,3,0
214624,200806,[],1,0,2,1,0,2,0
214625,200807,"['bath', 'clawfoot']",0,2,0,1,3,0,0
214627,200808,['texas'],1,1,0,1,2,0,0
214635,200816,"['with', 'movable']",1,0,2,1,0,4,0
214636,200817,['weed'],0,1,0,1,1,0,0
214639,200820,['vlve'],0,1,0,1,1,0,0
214640,200821,"['8/10', 'shed']",0,0,1,1,0,2,0
214641,200822,[],1,0,1,1,0,1,0
214643,200824,"['brushes', 'drils']",0,0,0,1,0,1,0
214644,200825,"['microwave', 'plates']",0,1,0,1,2,0,0
214645,200826,['gate'],1,1,0,1,2,0,0
214646,200827,[],0,0,0,0,0,0,0
214647,200828,['by'],1,0,2,1,0,3,0
214652,200831,['jack'],1,0,0,1,0,1,1
214657,200835,"['48', 'in']",1,0,0,1,0,2,1
214660,200838,['insect'],1,0,1,1,1,1,0
214664,200840,"['hard', 'wood', 'engineer', '5x3/8']",1,1,0,1,3,2,0
214667,200843,['lp'],1,2,0,1,3,0,0
214669,200845,['strawberry'],1,2,0,1,3,0,0
214670,200846,['allure'],1,2,0,1,3,0,0
214672,200848,"['closet', 'lights']",1,2,0,1,4,0,0
214674,200850,['line'],0,2,0,1,2,0,0
214675,200851,['gloss'],1,0,1,1,1,1,0
214678,200854,['mantle'],1,1,1,1,2,1,0
214679,200855,['for'],1,0,1,1,0,2,0
214686,200860,['beverages'],1,1,0,1,1,1,0
214691,200864,[],1,0,0,1,0,0,1
214692,200865,['combo'],0,2,1,1,2,1,0
214693,200866,['witch'],0,1,1,1,1,1,0
214698,200871,['sizes'],0,0,2,1,0,2,0
214723,200892,"['toto', 'water']",1,0,0,1,2,0,0
214726,200895,['harbor'],0,0,3,1,0,3,0
214731,200898,[],1,0,1,1,0,1,0
214733,200900,['dual'],1,0,2,1,0,3,0
214734,200901,['panel'],1,1,0,1,2,0,0
214735,200902,"['detect', 'indoor']",0,0,1,1,0,2,0
214736,200903,"['m6', 'tv']",1,0,3,1,1,4,1
214740,200907,"[""2'"", 'brush']",0,0,1,1,0,2,0
214749,200914,['assy'],1,2,0,1,2,1,0
214751,200915,[],1,0,0,1,0,0,0
214752,200916,[],1,1,0,1,1,0,0
214755,200919,"['rapid', 'feed']",1,1,1,1,1,3,1
214756,200920,['250000'],0,0,0,1,0,0,0
214758,200922,"['color', 'dupioni']",0,3,0,1,4,0,0
214761,200925,['indoor'],1,1,0,1,2,0,1
214762,200926,['tap'],0,2,0,1,2,0,0
214771,200934,['pump'],0,2,0,1,2,1,0
214776,200938,['rv'],1,1,0,1,2,0,0
214781,200942,"['4', 'set']",1,0,1,1,0,3,0
214783,200944,"['pvc', '1']",0,0,1,1,0,2,0
214787,200947,"['4', '6', '20']",1,1,2,1,1,5,1
214789,200949,"['for', 'a', 'wen', 'sander']",1,0,1,1,1,4,0
214792,200951,"['kwal', 'semi', 'gloss']",0,1,1,1,1,3,0
214793,200952,['crystable'],1,0,2,1,0,3,0
214795,200954,"['5', 'gang', 'places']",0,1,0,1,2,1,0
214800,200958,['dining'],1,1,2,1,2,2,0
214802,200960,"['transformet', 'for', 'flurescent']",0,1,1,1,1,3,0
214803,200961,"['handle', 'deabolt']",0,0,2,1,1,2,0
214804,200962,['surround'],0,2,0,1,2,0,0
214809,200965,"['in', 'place']",1,0,1,1,0,3,1
214812,200967,[],1,1,0,1,1,0,0
214813,200968,[],1,1,3,1,1,3,1
214816,200970,"['honey', 'can', 'do']",0,0,1,1,0,3,0
214817,200971,[],1,0,0,1,0,0,0
214823,200976,['disinfectent'],0,0,1,1,0,1,0
214824,200977,[],1,0,2,1,0,2,0
214825,200978,['inch'],1,1,1,1,2,1,0
214828,200979,['ambiance'],1,1,1,1,2,1,1
214829,200980,['one'],0,0,0,1,0,0,0
214830,200981,['machine'],0,1,2,1,1,2,0
214834,200984,[],1,0,3,1,0,3,1
214836,200986,"['sprinkler', 'head', 'drip', 'line']",0,0,1,1,1,3,0
214840,200989,[],1,0,1,1,0,1,0
214844,200991,['8x30in'],1,0,1,1,0,2,0
214846,200993,"['show', 'me', '60', 'vaniteis']",0,1,1,1,1,4,0
214850,200997,['450f-7'],1,0,1,1,0,2,1
214853,200999,['punch'],0,0,2,1,0,2,0
214855,201001,['perren'],0,0,2,1,0,2,0
214859,201003,"['3f', 'cloth']",1,1,0,1,3,0,1
214860,201004,['3.2v'],1,1,0,1,1,1,0
214862,201004,[],1,1,0,1,1,0,0
214863,201005,[],1,0,0,1,0,0,0
214864,201006,['tap'],0,2,0,1,2,0,0
214865,201007,['conditions'],0,1,0,1,1,0,0
214868,201009,"['22mm', 'o', 'ring']",0,0,0,1,1,1,0
214871,201010,"['green', 'pop']",1,0,1,1,1,2,0
214873,201012,"[""11/2'""]",1,1,1,1,1,2,1
214874,201013,[],1,0,2,1,0,2,0
214879,201016,['trash'],1,2,0,1,3,0,0
214881,201018,"['one', 'pice', 'flapper']",0,0,0,1,1,1,0
214882,201019,"['outodoor', 'oatoman']",0,0,0,1,1,0,0
214885,201022,[],1,0,2,1,0,2,0
214887,201022,"['screw', 'in']",0,1,1,1,1,2,0
214888,201023,"['do', 'you', 'get']",0,0,2,1,0,4,0
214895,201028,"['velcro', 'accessories']",0,1,1,1,1,2,0
214898,201031,['ul203'],0,0,0,1,0,0,0
214899,201032,"['4.80', '12']",1,1,0,1,2,1,0
214904,201037,[],1,1,1,1,1,1,0
214906,201038,"['4x12', 'half', 'inch']",1,0,0,1,1,2,0
214911,201042,[],0,0,0,0,0,0,0
214914,201044,[],1,1,3,1,1,3,0
214917,201046,"['gutter,', 'rain']",0,0,0,1,0,1,0
214918,201047,[],0,0,0,0,0,0,0
214919,201048,['finisher'],0,1,1,1,1,1,0
214924,201052,[],1,0,0,1,0,0,0
214929,201055,['18cu'],1,1,0,1,1,1,0
214933,201058,"['tabasco', 'brown']",1,0,0,1,2,0,0
214938,201062,[],1,2,0,1,2,0,0
214940,201063,"['plexy', '24', 'x', '24']",1,0,0,1,0,4,0
214942,201065,"['cover', 'black']",0,1,2,1,1,3,0
214944,201067,['toscane'],0,1,1,1,1,1,0
214948,201071,['charlston'],1,1,0,1,2,0,0
214950,201073,"['threshold', '5', 'piece']",0,0,1,1,1,2,0
214953,201076,"['under', 'counter', 'cabinet']",0,1,0,1,2,1,0
214956,201078,['butters'],0,1,0,1,1,0,0
214965,201086,"['for', 'cabinent']",1,0,1,1,0,3,0
214966,201087,"['generators', '1500', 'watt']",0,0,2,1,0,4,0
214967,201088,['x12x97'],1,0,1,1,0,2,0
214971,201092,"['mahogany', 'double']",0,0,1,1,1,1,0
214972,201093,[],1,2,0,1,2,0,1
214978,201099,[],1,1,1,1,1,1,0
214979,201100,[],1,1,0,1,1,0,0
214980,201101,['fencde'],1,0,0,1,0,1,0
214981,201101,"['rhino', 'fence', 'puller']",0,1,0,1,3,0,0
214983,201103,"['4.80', '12']",1,1,0,1,2,1,0
214985,201105,[],1,1,1,1,1,1,1
214986,201105,['clip'],0,2,1,1,2,1,0
214989,201108,"['48', ""8'""]",1,0,2,1,0,4,1
214992,201111,"['buddahs', 'tree']",0,1,0,1,2,0,0
215001,201120,"['semi', 'rocker']",0,0,1,1,0,2,0
215003,201121,['masonry'],0,1,1,1,1,2,0
215007,201124,['steel'],1,2,0,1,3,0,0
215013,201129,"['for', '8']",1,0,0,1,0,2,0
215014,201130,"['700', 'feet', 'heater']",0,1,1,1,2,2,0
215019,201135,['tile'],0,1,1,1,1,1,0
215021,201137,['g'],0,1,1,1,1,1,0
215022,201138,[],1,0,1,1,0,1,0
215026,201141,"['up', 'safety', 'glasses']",1,0,0,1,1,2,0
215027,201142,[],1,2,1,1,2,1,0
215031,201143,['led'],0,0,1,1,0,1,0
215033,201145,['e-drawer'],1,1,0,1,2,0,1
215034,201146,"['southern', 'wood']",1,2,0,1,3,1,1
215035,201147,[],1,0,0,1,0,0,0
215036,201148,"['wifi', 'interconnect']",0,1,1,1,1,2,0
215037,201149,"['car', 'accident']",1,0,0,1,2,0,0
215039,201150,"['magnetic', 'water']",1,0,0,1,1,1,0
215041,201151,['wood/metal'],1,0,1,1,0,2,1
215044,201154,"['shellac-based', 'stain', 'blocker']",1,0,0,1,2,1,0
215045,201155,"['3/8x1', 'eyelet']",1,0,0,1,0,2,0
215046,201155,[],1,1,2,1,1,2,0
215048,201157,['vaccume'],1,2,0,1,2,1,0
215049,201158,[],1,2,0,1,2,0,0
215053,201161,['4in'],0,1,4,1,1,4,0
215057,201164,[],1,3,0,1,3,0,1
215058,201165,[],1,1,2,1,1,2,0
215059,201166,"['pdi', 'a']",0,2,1,1,2,2,0
215064,201170,['residental'],0,2,2,1,2,3,0
215065,201171,[],1,1,0,1,1,0,0
215066,201172,['f15'],1,0,1,1,1,1,1
215069,201175,['jab'],1,0,1,1,1,1,0
215072,201178,['barrells'],1,2,0,1,2,1,0
215075,201181,[],1,2,0,1,2,0,0
215077,201183,"['siding', 'for']",0,0,3,1,0,4,0
215078,201184,[],1,0,1,1,0,1,0
215081,201187,['liberty'],1,0,2,1,0,3,1
215092,201196,['fireplace'],0,1,1,1,1,1,0
215095,201199,"['corian', 'base']",0,1,3,1,1,4,0
215100,201203,"['continental', 'shut-off']",0,0,2,1,0,3,0
215106,201207,"['mitte', 'white']",1,2,1,1,3,2,0
215110,201209,"['wrap', 'around', 'plastic', 'light', 'covers']",0,0,0,1,0,4,0
215113,201211,"['jobs', 'flowering']",1,2,0,1,3,1,1
215114,201212,[],0,0,3,1,0,3,0
215118,201215,"['3', 'masking']",1,0,1,1,1,2,0
215123,201220,['standard'],0,2,0,1,2,0,0
215124,201221,['builco'],0,1,0,1,1,0,0
215129,201226,['polyester'],0,2,0,1,2,0,0
215133,201229,"['filter', '50028044-001']",0,0,0,1,0,1,0
215135,201231,['edging'],1,1,0,1,1,1,0
215138,201233,['foot'],1,0,1,1,1,1,0
215140,201235,"['with', 'firepit']",1,1,1,1,1,3,0
215143,201238,['cbinet'],1,1,1,1,1,2,1
215146,201241,[],1,1,0,1,1,0,0
215148,201243,[],1,1,1,1,1,1,0
215149,201244,"['chips', 'best']",0,1,2,1,1,3,0
215150,201245,"['dewalt', 'tool']",1,1,0,1,3,0,0
215157,201249,"['flexlock', 'for']",0,0,1,1,0,2,0
215158,201250,[],1,1,2,1,1,2,1
215160,201251,"['cable', 'poter']",0,0,0,1,1,0,0
215161,201252,['mats'],0,0,2,1,0,2,0
215162,201253,"['held', 'head', 'with', 'diverter']",0,2,1,1,2,4,0
215164,201255,['wrench'],0,2,0,1,2,0,0
215167,201258,['paladian'],1,0,1,1,0,2,1
215172,201262,"['brass', 'colored', 'coach']",1,0,0,1,1,2,1
215176,201265,"['wall', 'mount', 'fauet', 'moen']",0,1,0,1,4,0,0
215181,201270,"['eye', 'wash', 'station', 'solutions']",0,0,0,1,3,0,0
215182,201271,"['three', 'way', 'stop']",0,1,0,1,2,1,0
215183,201272,"['2', 'lnsulated']",0,0,2,1,0,3,0
215185,201274,[],1,1,0,1,1,0,0
215188,201277,['edging'],1,1,0,1,2,0,0
215190,201279,[],1,0,2,1,0,2,1
215192,201281,[],1,0,2,1,0,2,0
215196,201285,"['tie', 'down']",0,0,2,1,0,4,0
215198,201287,"['4.80', '12']",1,1,0,1,2,1,0
215199,201288,"['left', 'hand', 'tustin']",0,1,2,1,1,4,0
215200,201289,['mansonry'],1,0,1,1,1,1,0
215201,201290,[],1,0,3,1,0,3,0
215204,201292,['3'],1,1,1,1,1,2,1
215205,201293,['26x78'],1,0,3,1,0,4,1
215211,201298,"['starter', 'piece', 'for', 'a']",0,0,1,1,1,3,0
215213,201300,['mirrors'],0,0,3,1,0,3,0
215219,201304,[],1,1,1,1,1,1,0
215223,201308,"['cap', 'with', 'straw']",0,0,2,1,0,4,0
215225,201310,[],1,2,2,1,2,2,1
215231,201314,"['scale', 'feet']",0,0,1,1,0,2,0
215232,201315,"['vanity', 'with', 'side', 'sink']",0,0,2,1,0,5,0
215234,201317,['drill'],0,0,2,1,0,2,0
215235,201318,"['carpot', '10x20']",1,0,0,1,1,1,1
215236,201319,['fma'],1,0,0,1,1,0,1
215239,201322,"['newtone', '751']",1,0,0,1,0,2,0
215246,201328,['anabelle'],0,2,1,1,2,1,0
215250,201331,['stainless'],1,0,2,1,0,3,0
215258,201339,['cafe'],0,0,0,1,0,0,0
215261,201341,[],1,2,0,1,2,0,1
215265,201344,['mail'],1,1,0,1,2,0,0
215266,201345,['ouse'],1,0,0,1,1,0,1
215268,201347,"['1/8', 'hole', 'saw']",0,1,0,1,1,3,0
215269,201348,['replacement'],0,2,1,1,2,1,0
215272,201351,"['washable', '231']",0,0,2,1,0,3,0
215278,201353,"['washer,']",0,0,1,1,0,1,0
215280,201354,"['4-3/4', 'drawer']",1,1,0,1,1,2,1
215283,201357,['tilt'],1,1,0,1,2,0,0
215284,201358,['50'],1,0,3,1,0,4,1
215285,201359,"['christmas', 'yard', 'decorations']",0,1,0,1,3,0,0
215286,201360,['push'],0,1,1,1,1,1,0
215288,201362,['1500'],1,1,0,1,1,1,0
215289,201362,"['laticrete', '125']",1,0,0,1,0,2,0
215290,201363,"['rented', 'small']",1,0,0,1,0,2,0
215294,201367,"['joy', 'from']",1,1,1,1,2,2,1
215297,201370,[],1,2,1,1,2,1,0
215298,201371,"['full', 'throttle', 'color']",1,0,0,1,2,1,0
215299,201372,['mdfrosette'],0,0,0,1,0,0,0
215304,201376,"['int', 'cartelized']",1,1,0,1,3,0,0
215306,201378,"['costs', 'for']",0,2,1,1,2,2,0
215311,201382,['aluminum'],1,0,1,1,1,1,0
215314,201385,"['bulb', '60w']",0,0,3,1,0,4,0
215315,201386,[],1,1,2,1,1,2,0
215325,201392,[],1,0,0,1,0,0,0
215332,201397,['cleaner'],0,1,1,1,1,1,0
215337,201401,['lightjs'],0,0,1,1,0,1,0
215339,201403,['teal'],0,2,0,1,2,0,0
215341,201405,"['3f', 'cloth']",1,1,0,1,3,0,0
215347,201410,['block'],0,1,2,1,1,2,0
215348,201411,"['ceeling', 'patio', 'shades']",0,0,0,1,1,1,0
215349,201412,"['4', '6', '20']",1,1,2,1,1,5,0
215352,201415,['desoldering'],1,1,0,1,1,1,1
215353,201416,"['for', 'selves']",1,0,1,1,0,3,1
215359,201421,[],1,0,1,1,0,1,0
215362,201423,['for'],1,0,1,1,0,3,0
215363,201424,['eurofase'],1,1,0,1,2,0,0
215364,201425,['ele.c'],1,1,0,1,1,1,0
215370,201430,['strawberry'],1,2,0,1,3,0,0
215376,201436,"['pipe', '1x1']",0,1,0,1,1,1,0
215377,201437,"['parts', 'for']",0,1,1,1,1,2,0
215380,201440,['driveway'],1,1,0,1,2,0,0
215387,201446,['custom'],2,1,1,2,2,1,1
215391,201449,"['inch', 'push', 'to']",0,0,2,1,1,3,0
215395,201451,"['external', 'plug']",1,1,1,1,1,3,1
215400,201455,"['clean', 'slate']",1,3,2,1,4,3,1
215401,201456,['mounted'],0,1,2,1,1,2,0
215402,201456,['hung'],0,1,3,1,1,3,0
215405,201459,['1/2'],1,0,0,1,0,1,0
215414,201467,['riel'],0,1,0,1,1,0,0
215416,201469,['kitchen'],1,1,1,1,2,1,0
215420,201472,"['buddahs', 'tree']",0,1,0,1,2,0,0
215422,201473,['westerly'],1,0,0,1,0,1,0
215425,201476,['pull'],0,0,2,1,0,2,0
215427,201478,[],1,1,0,1,1,0,0
215428,201479,['25w'],1,2,0,1,2,1,1
215439,201489,['3125s'],1,1,0,1,2,0,0
215441,201490,['westminster'],1,1,0,1,2,0,0
215442,201491,['strip'],0,3,0,1,3,0,0
215444,201493,['regular'],1,1,0,1,1,1,0
215450,201498,[],0,1,2,1,1,2,0
215454,201502,"['cabinet', 'heirloom']",1,0,0,1,0,2,1
215458,201504,['decoration'],0,1,1,1,1,1,0
215462,201508,"['four', 'melody']",0,2,0,1,2,1,0
215466,201510,['33x22'],1,2,2,1,2,3,0
215472,201516,['stronglus2x6'],2,1,1,2,1,2,1
215474,201518,"['water', 'pipe', 'pecs']",0,0,0,1,2,0,0
215475,201519,['extension'],1,1,0,1,2,0,0
215477,201521,"['molding', 'door']",1,1,1,1,2,2,1
215478,201522,['handle'],0,0,0,1,0,0,0
215479,201523,"['36', 'in.', 'x18']",1,2,0,1,4,1,0
215480,201524,['mop'],0,1,1,1,1,1,0
215482,201526,"['convert', 'to']",0,1,2,1,1,3,0
215484,201528,"['outdoor', 'cleaner']",0,2,0,1,2,1,0
215486,201530,"['warm', 'garden']",1,0,1,1,1,2,0
215488,201532,['hanger'],0,1,0,1,1,0,0
215491,201534,"['18', 'inch', 'closit']",0,1,0,1,2,1,0
215495,201536,['26w'],1,1,0,1,1,1,0
215496,201537,[],1,0,1,1,0,1,0
215501,201540,"['voltage', 'down']",1,0,1,1,1,2,0
215503,201542,['edge'],0,2,2,1,2,2,0
215504,201543,['tomostat'],0,0,0,1,0,0,0
215513,201549,['set'],0,2,3,1,2,3,0
215514,201550,['accessories'],0,2,0,1,2,0,0
215516,201551,['pre-filter'],0,0,2,1,0,2,0
215519,201554,['the'],0,0,1,1,0,2,0
215520,201555,"['.75', '3']",0,0,1,1,0,2,0
215528,201560,[],1,0,1,1,0,1,0
215529,201561,"['entry', 'board']",0,1,1,1,2,1,0
215530,201562,"['plaste', 'dip']",0,0,0,1,1,0,0
215532,201563,"['foot', 'faucets/risers']",1,3,0,1,4,1,0
215536,201564,"['transformet', 'for', 'flurescent']",0,1,1,1,1,3,0
215539,201567,['pembria'],0,0,0,1,0,0,0
215540,201568,[],1,0,2,1,0,2,0
215547,201575,['50'],1,0,3,1,0,4,0
215549,201577,"['clever', 'stem']",0,1,1,1,1,2,0
215551,201579,"['semi', 'rocker']",0,0,1,1,0,2,0
215554,201582,['sparkle'],1,1,1,1,2,1,1
215555,201583,"['light', 'for', 'showers']",1,0,1,1,0,4,0
215556,201584,['rug'],1,1,0,1,1,1,1
215560,201588,['builder'],1,2,0,1,3,0,1
215561,201589,[],1,0,3,1,0,3,0
215564,201592,"['kids', 'light']",0,0,3,1,0,4,0
215570,201596,['plywood'],1,1,0,1,2,0,0
215572,201598,['sanfron'],1,1,0,1,2,0,0
215573,201599,['18'],1,1,1,1,1,2,0
215574,201600,['alltyp'],0,0,2,1,0,2,0
215579,201603,"['s5', 'gallon', 'buckets']",0,0,0,1,2,0,0
215580,201604,[],1,0,0,1,0,0,0
215582,201605,[],1,1,1,1,1,1,0
215587,201610,['drainer'],1,0,1,1,0,2,0
215589,201612,"['pride', '1993']",1,1,0,1,2,1,0
215590,201613,"['ready', 'to', 'hang']",0,0,1,1,0,3,0
215592,201615,[],1,1,0,1,1,0,1
215593,201616,['33'],1,1,0,1,1,1,0
215599,201621,"['space', 'maker', 'stackable']",1,0,0,1,1,2,1
215604,201626,"['midesion', 'cabinet']",0,0,0,1,1,0,0
215608,201629,['1075'],1,0,1,1,0,2,0
215610,201631,['alluminum'],1,1,0,1,1,1,1
215611,201632,['wood'],1,1,0,1,2,0,1
215614,201635,['bd8872-5x8'],0,0,0,1,0,0,0
215617,201637,[],1,0,2,1,0,2,1
215618,201638,"['3', 'goats']",0,0,1,1,0,2,0
215621,201641,"['fasteners', 'with', 'cap']",0,0,0,1,0,2,0
215630,201647,[],1,0,2,1,0,2,0
215632,201648,"['half', 'fall']",0,1,1,1,1,2,0
215633,201649,"['hing', 'dtop']",0,1,1,1,2,1,0
215637,201653,['eaton'],1,1,2,1,2,2,0
215639,201655,"[""6'""]",1,1,0,1,1,1,0
215646,201660,['system'],0,2,1,1,2,1,0
215655,201666,[],1,1,0,1,1,0,0
215664,201673,['urinal'],0,1,0,1,1,0,0
215669,201678,[],0,1,3,1,1,3,0
215671,201679,['retractable'],1,1,0,1,1,1,0
215672,201680,"['three', 'way', 'stop']",0,1,0,1,2,1,0
215674,201682,['1x5'],1,1,0,1,1,1,1
215676,201684,['sub'],1,0,1,1,1,1,0
215682,201689,['whiteled'],1,0,0,1,0,1,0
215686,201693,['3.2v'],1,1,0,1,1,1,1
215690,201696,['commode'],0,0,2,1,0,2,0
215694,201698,"['floo', 'shets']",0,0,0,1,1,0,0
215695,201698,['sheet'],0,1,1,1,2,1,0
215697,201699,"['inch', 'inch']",1,1,3,1,3,3,1
215698,201700,['portman'],1,2,0,1,3,0,0
215704,201705,"['ring', 'machine']",0,1,0,1,2,0,0
215706,201707,[],1,0,2,1,0,2,1
215709,201710,['rarts'],0,0,0,1,0,0,0
215714,201715,['cartagena'],1,2,0,1,3,0,0
215718,201719,['1/4'],1,1,1,1,1,2,0
215721,201720,['cheap'],1,1,0,1,1,1,0
215722,201721,"['clean', 'slate']",1,3,2,1,4,3,1
215728,201726,"['k', '3505t']",0,0,0,1,1,0,0
215731,201729,"['tile', 'for', 'the', 'or']",1,0,2,1,1,5,0
215737,201734,['handle'],0,0,1,1,0,1,0
215740,201737,[],1,0,0,1,0,0,0
215741,201738,"['white', 'round']",1,1,0,1,2,1,0
215742,201739,[],1,1,2,1,1,2,0
215743,201740,"['12', 'volts', '110a/c']",0,1,1,1,1,3,0
215748,201745,"['high', 'temp', 'sealer']",0,1,0,1,2,1,0
215749,201746,['trim'],0,0,1,1,0,1,0
215751,201748,"['sport', 'themed', 'wallpaper']",0,0,0,1,2,0,0
215752,201749,['wide'],1,0,2,1,0,3,0
215754,201751,['chipper'],0,1,0,1,1,0,0
215756,201753,"['display', 'shelf']",1,1,0,1,3,0,0
215757,201754,"['12', 'volt', '7.0', 'amp']",1,0,0,1,0,4,0
215760,201757,['the'],1,0,0,1,0,1,0
215761,201758,['27x161/2'],1,1,0,1,1,1,0
215763,201759,['bulb'],0,3,0,1,3,0,0
215764,201760,['weed'],0,1,0,1,1,0,0
215768,201762,['stretch'],1,1,0,1,1,1,0
215770,201764,['eye'],0,1,2,1,1,2,0
215772,201765,"['vynil', 'barackets']",0,0,0,1,1,0,0
215774,201767,['pack'],0,2,1,1,2,1,0
215776,201769,[],1,0,1,1,0,1,1
215777,201770,"['quartz', '49']",0,0,0,1,0,1,0
215783,201775,['mobilehome'],1,1,0,1,2,0,1
215787,201779,['.875'],1,2,0,1,2,1,0
215788,201780,[],1,0,0,1,0,0,0
215791,201783,['34'],1,3,7,1,3,8,0
215795,201787,"['grass', 'shear']",0,1,1,1,2,1,0
215796,201788,['garden'],1,1,0,1,2,0,1
215799,201791,"['white', 'pan', 'head', '8x1']",1,0,0,1,2,2,0
215803,201794,['sided'],1,0,2,1,0,3,0
215810,201801,['bathroom'],1,2,0,1,3,0,0
215813,201804,"['for', 'pellet', 'stive']",1,1,0,1,2,2,0
215816,201807,"['inch', 'inch']",1,1,3,1,3,3,1
215817,201808,['finish'],0,2,1,1,2,1,0
215818,201809,"['by', 'master']",1,2,0,1,2,2,0
215819,201810,"['water', 'spigot']",0,0,0,1,1,0,0
215821,201811,"['hot-dipped', 'galvanized']",1,1,0,1,1,2,0
215823,201813,['teal'],1,1,0,1,2,0,1
215826,201815,['qdwt'],0,0,0,1,0,0,0
215827,201816,"['5', 'duct']",0,1,1,1,1,2,0
215829,201817,['knotty'],1,0,1,1,0,2,0
215830,201818,['honolule'],1,1,0,1,1,1,0
215833,201821,"['fauet', 'moen']",0,3,0,1,4,0,0
215835,201823,"['face', 'sticky', 'pad']",0,0,1,1,0,3,0
215838,201826,"['bypass', 'water', 'filter']",0,0,1,1,1,2,0
215839,201827,[],0,0,3,1,0,3,0
215842,201827,['slate'],1,2,0,1,3,0,1
215846,201830,[],1,1,0,1,1,0,0
215847,201831,"['pl801l', 'guage']",0,1,1,1,1,2,0
215848,201832,['sipcovers'],0,0,1,1,0,1,0
215852,201835,"['molding', '12', 'foot']",0,1,0,1,1,2,0
215854,201837,[],1,1,1,1,1,1,0
215860,201843,['brown'],1,1,1,1,1,2,0
215874,201856,"[""24'""]",1,2,1,1,2,2,0
215875,201857,"[""9'""]",1,2,0,1,2,1,0
215887,201866,['pishinges'],1,0,3,1,0,4,1
215888,201867,[],1,1,0,1,1,0,0
215891,201869,"['4', 'set']",1,0,1,1,0,3,0
215900,201878,"['head', '/w']",1,1,0,2,2,1,1
215902,201880,"['6-gang', 'decora/gfci', 'wallplate,']",0,1,1,1,2,2,0
215905,201882,"['wooden', '2', 'drawer']",0,1,1,1,1,3,0
215909,201886,"['hail', 'protective', 'window']",1,0,0,1,3,0,0
215915,201890,[],1,1,0,1,1,0,1
215925,201898,"['plastic', 'slider']",1,0,0,1,1,1,0
215927,201900,['blue'],1,0,2,1,0,3,0
215930,201901,['retro'],1,1,1,1,1,2,0
215933,201904,"['metalic', 'gallon']",0,3,0,1,4,0,0
