id,product_uid,word_in_title,word_in_description,len_of_query
208375,195641,3,3,4
208376,195642,2,1,4
208379,195644,2,2,4
208384,195648,3,3,3
208385,195648,6,6,8
208390,195651,7,5,7
208392,195653,3,1,3
208395,195655,2,2,3
208401,195660,2,1,3
208403,195661,1,2,3
208404,195662,4,2,5
208411,195667,4,3,5
208414,195670,4,2,4
208415,195671,3,3,4
208417,195673,2,3,5
208419,195675,2,2,3
208421,195677,1,1,2
208422,195678,3,3,3
208424,195678,1,1,2
208425,195679,2,2,3
208426,195680,2,0,2
208428,195682,2,1,3
208429,195683,2,2,3
208431,195685,1,0,2
208434,195687,1,1,2
208436,195689,4,4,5
208442,195694,3,3,5
208447,195698,2,3,4
208449,195700,3,3,4
208450,195701,2,4,4
208458,195708,2,2,3
208461,195710,3,4,5
208464,195712,2,1,2
208466,195714,5,5,5
208468,195716,5,5,5
208470,195718,4,2,4
208473,195721,0,1,2
208477,195724,4,4,4
208478,195724,1,1,3
208481,195726,4,4,4
208482,195727,3,2,5
208483,195728,3,3,3
208487,195730,2,2,3
208488,195730,2,1,3
208491,195733,1,0,3
208492,195733,3,0,4
208493,195734,1,1,4
208497,195738,3,1,4
208502,195741,0,0,3
208507,195745,1,1,2
208508,195746,2,2,3
208515,195751,0,2,4
208526,195758,1,2,4
208530,195761,4,4,4
208535,195764,2,3,3
208538,195765,3,2,3
208542,195768,3,4,4
208543,195769,4,4,4
208545,195771,4,2,6
208546,195772,2,2,3
208548,195774,2,2,3
208549,195775,2,2,3
208552,195777,2,3,4
208557,195781,4,3,5
208561,195785,2,2,4
208562,195786,3,3,3
208563,195787,2,2,3
208564,195788,1,0,2
208566,195789,0,2,3
208569,195791,2,1,3
208574,195795,2,4,5
208576,195796,3,2,5
208577,195797,1,1,3
208578,195798,3,5,6
208583,195802,3,3,3
208585,195804,2,0,4
208586,195805,1,1,2
208587,195806,3,3,3
208588,195807,1,1,4
208593,195811,3,4,5
208595,195813,3,3,4
208602,195820,2,1,3
208605,195822,2,3,5
208606,195823,3,3,3
208607,195824,1,1,2
208609,195826,2,2,3
208610,195827,3,3,3
208611,195828,0,0,2
208612,195829,2,2,3
208613,195830,2,1,2
208615,195831,4,5,5
208616,195832,3,3,3
208617,195833,2,3,4
208619,195834,2,0,2
208620,195835,1,1,3
208623,195838,0,1,3
208624,195839,2,1,3
208627,195842,3,1,3
208628,195843,2,3,4
208630,195844,2,0,3
208633,195847,2,3,5
208634,195848,2,2,3
208636,195850,3,3,3
208641,195854,2,2,3
208642,195855,2,2,3
208645,195857,2,1,3
208648,195860,4,4,4
208649,195861,3,3,4
208651,195863,3,2,5
208653,195865,2,2,4
208657,195868,2,2,3
208659,195870,3,1,4
208661,195872,1,2,3
208662,195873,5,5,6
208663,195874,2,3,4
208664,195875,3,3,4
208667,195878,6,6,7
208682,195889,1,1,4
208683,195890,4,4,5
208684,195891,3,3,4
208689,195894,2,2,4
208690,195895,2,2,3
208691,195896,1,0,2
208692,195897,5,4,5
208696,195901,3,4,4
208699,195904,3,3,4
208700,195905,0,0,1
208701,195906,1,0,2
208703,195908,2,2,3
208706,195910,2,2,3
208710,195914,3,3,3
208711,195915,4,6,6
208714,195918,1,1,3
208715,195918,2,2,3
208717,195920,2,2,2
208718,195921,0,0,1
208719,195922,2,2,2
208720,195923,2,1,3
208722,195924,2,1,4
208726,195927,2,2,3
208727,195928,2,2,3
208729,195929,1,1,2
208730,195930,3,1,3
208739,195936,1,1,3
208742,195937,2,3,3
208743,195938,4,4,5
208745,195940,5,5,6
208758,195949,2,2,3
208761,195950,2,2,3
208767,195956,4,4,5
208768,195957,3,4,4
208771,195959,3,3,5
208778,195965,2,1,4
208782,195969,3,2,5
208789,195974,1,0,2
208795,195979,2,2,3
208798,195980,4,4,5
208799,195980,2,2,4
208803,195984,1,1,3
208809,195990,1,1,3
208812,195992,2,1,4
208813,195993,1,2,5
208815,195995,2,2,3
208817,195997,3,3,5
208820,196000,1,1,2
208828,196005,1,2,4
208832,196007,2,1,3
208833,196008,3,3,3
208837,196011,3,3,5
208838,196012,2,0,4
208839,196013,2,3,3
208841,196015,1,1,3
208842,196015,2,2,3
208845,196018,2,2,3
208847,196020,2,2,3
208848,196021,3,3,4
208857,196028,3,3,3
208859,196029,1,1,2
208861,196031,2,2,3
208863,196033,2,2,4
208864,196034,2,1,3
208869,196038,2,3,5
208872,196041,2,2,4
208882,196046,2,2,4
208884,196048,4,4,5
208885,196049,2,2,4
208886,196050,2,2,4
208891,196054,3,4,4
208892,196055,2,2,4
208895,196057,3,3,3
208897,196059,3,2,4
208902,196062,1,2,3
208903,196063,2,2,2
208904,196063,3,3,4
208905,196064,2,2,3
208913,196070,4,4,5
208916,196073,2,2,3
208917,196074,2,1,2
208919,196076,0,1,3
208920,196077,0,0,2
208921,196078,2,2,3
208924,196080,0,0,1
208926,196082,2,3,5
208930,196086,4,4,4
208934,196088,5,5,5
208935,196089,2,2,3
208936,196090,3,2,5
208946,196098,0,1,3
208950,196101,1,1,3
208951,196102,2,2,3
208955,196106,3,4,5
208959,196110,1,2,3
208960,196111,3,1,4
208964,196114,1,3,4
208969,196117,2,1,3
208978,196126,2,2,4
208982,196129,2,2,2
208984,196131,3,2,4
208988,196135,1,0,3
208995,196141,4,4,4
208997,196143,0,1,3
209002,196148,0,0,1
209005,196151,4,4,5
209007,196152,3,4,4
209009,196153,2,2,3
209014,196156,0,1,4
209019,196159,2,2,4
209023,196162,5,5,6
209029,196168,2,2,3
209030,196169,2,2,4
209032,196171,5,3,5
209034,196173,1,1,5
209036,196175,3,3,5
209039,196178,5,6,6
209042,196180,0,1,2
209048,196186,2,1,3
209052,196188,2,2,3
209054,196189,4,4,5
209057,196192,3,2,5
209060,196194,3,4,5
209063,196195,3,2,4
209067,196199,2,0,2
209068,196200,0,0,1
209072,196204,4,2,6
209075,196206,4,3,5
209076,196207,2,0,2
209077,196208,2,2,3
209079,196210,0,0,1
209080,196211,6,6,6
209081,196212,2,1,3
209083,196213,2,2,4
209086,196216,3,3,4
209090,196220,2,2,2
209094,196224,1,1,4
209097,196226,3,2,4
209098,196227,2,2,3
209101,196229,1,1,3
209104,196231,2,1,4
209107,196234,0,0,3
209109,196236,2,2,4
209111,196238,2,2,5
209112,196239,4,3,5
209116,196243,5,5,5
209118,196245,2,2,3
209119,196246,1,0,3
209121,196248,2,2,3
209124,196251,5,1,5
209130,196256,1,1,3
209133,196258,2,1,3
209136,196261,2,2,4
209141,196264,1,1,2
209142,196265,4,4,5
209143,196266,2,2,2
209144,196267,6,6,6
209147,196269,1,0,2
209149,196271,3,4,5
209152,196273,1,1,4
209157,196277,2,2,2
209159,196279,3,3,3
209166,196284,4,1,5
209168,196286,1,4,4
209171,196288,2,2,4
209173,196290,2,1,2
209177,196292,2,2,3
209178,196293,3,3,6
209180,196295,3,3,3
209183,196297,4,4,6
209185,196299,2,1,2
209187,196301,2,2,4
209188,196302,0,0,1
209191,196305,3,3,3
209193,196307,2,2,4
209197,196310,2,1,3
209198,196311,1,1,2
209199,196311,1,3,4
209201,196313,2,2,3
209207,196318,5,5,6
209208,196319,2,2,3
209213,196322,1,2,3
209217,196325,0,0,2
209219,196327,2,4,5
209221,196328,2,2,4
209222,196329,3,3,4
209223,196330,2,2,4
209225,196331,0,1,3
209226,196332,2,2,5
209228,196334,2,2,4
209231,196336,0,0,1
209232,196337,0,0,1
209241,196345,1,1,4
209244,196348,2,2,3
209247,196351,6,6,7
209248,196352,6,6,8
209251,196354,2,2,3
209254,196355,3,2,4
209258,196358,3,3,4
209259,196359,0,0,1
209264,196364,6,5,6
209265,196365,3,3,4
209267,196367,6,7,7
209268,196368,2,1,3
209269,196369,2,2,4
209272,196372,2,2,4
209274,196373,2,2,3
209275,196374,3,3,4
209278,196377,3,3,5
209279,196378,2,1,3
209281,196380,2,2,3
209284,196381,2,2,3
209288,196385,2,1,3
209290,196387,2,1,3
209292,196389,2,3,4
209294,196391,3,1,4
209299,196394,3,1,4
209301,196396,2,1,4
209302,196396,2,2,3
209305,196399,2,2,3
209308,196401,3,2,5
209310,196403,1,1,2
209312,196405,2,2,3
209314,196406,2,2,3
209316,196408,2,2,3
209318,196410,1,1,3
209321,196412,1,0,2
209322,196413,4,5,6
209325,196416,2,1,3
209326,196417,2,0,3
209329,196418,4,4,7
209330,196419,3,2,4
209331,196420,2,2,3
209333,196422,1,2,2
209334,196423,1,1,4
209335,196424,1,0,2
209340,196428,2,2,3
209342,196430,2,3,4
209350,196436,0,2,3
209351,196437,1,2,3
209352,196438,3,2,3
209354,196440,0,0,1
209355,196441,2,2,3
209364,196448,3,1,5
209365,196449,2,2,4
209366,196450,4,5,6
209368,196451,1,0,2
209369,196452,2,1,3
209371,196453,2,2,2
209373,196455,3,2,4
209375,196457,3,3,5
209376,196458,2,3,3
209381,196462,1,1,2
209383,196464,4,3,4
209386,196467,1,1,2
209387,196468,1,2,3
209389,196469,2,2,3
209390,196470,3,2,4
209391,196471,3,3,4
209397,196476,2,3,4
209398,196477,5,3,5
209400,196478,2,2,3
209401,196479,2,2,3
209404,196482,2,2,4
209405,196483,1,2,3
209406,196484,7,7,7
209408,196486,2,1,2
209410,196488,5,1,5
209411,196489,1,0,3
209412,196490,2,2,3
209413,196491,1,3,5
209415,196492,3,2,4
209416,196493,3,3,5
209417,196494,2,2,4
209421,196497,1,1,3
209427,196501,2,2,3
209428,196501,2,2,3
209431,196503,3,3,4
209435,196507,1,1,2
209437,196509,1,2,2
209439,196511,1,1,2
209440,196511,2,1,3
209443,196513,2,3,4
209446,196516,2,2,3
209448,196518,2,1,3
209449,196519,1,0,2
209451,196521,3,3,5
209452,196522,2,2,3
209454,196524,2,3,3
209455,196525,2,3,4
209457,196527,4,6,6
209458,196528,3,1,5
209460,196530,2,2,3
209462,196532,2,1,3
209463,196533,2,2,3
209464,196534,2,0,2
209466,196535,2,1,3
209470,196539,3,2,4
209474,196542,2,0,3
209475,196543,0,0,2
209478,196545,5,5,6
209480,196547,3,3,5
209484,196550,2,2,4
209485,196551,2,2,3
209486,196552,3,2,4
209487,196552,2,2,4
209495,196560,3,2,5
209496,196561,3,3,4
209497,196562,2,2,3
209500,196564,2,3,4
209502,196565,1,2,4
209503,196566,3,4,5
209505,196568,3,2,3
209506,196569,2,1,3
209515,196578,2,1,4
209517,196580,1,0,2
209518,196581,1,1,2
209519,196582,2,2,3
209523,196585,3,3,3
209526,196587,2,3,5
209531,196590,3,2,3
209535,196593,2,4,5
209538,196595,3,3,4
209550,196604,1,1,5
209552,196606,3,3,5
209555,196609,3,2,4
209557,196611,3,3,4
209562,196614,1,1,3
209565,196615,3,3,5
209566,196616,3,2,4
209569,196618,0,0,2
209571,196620,2,2,2
209574,196622,5,5,6
209576,196623,3,3,4
209577,196624,3,2,4
209580,196626,2,1,3
209582,196627,2,2,3
209585,196630,1,2,4
209586,196631,4,5,5
209589,196634,1,2,3
209590,196635,2,1,3
209594,196638,3,3,4
209595,196639,2,1,3
209597,196641,6,6,7
209601,196644,2,3,4
209607,196647,2,3,4
209609,196649,4,4,5
209611,196651,5,3,5
209613,196653,3,2,5
209614,196653,2,2,3
209615,196654,3,5,5
209618,196657,3,3,4
209619,196657,3,3,4
209623,196659,1,2,4
209628,196663,3,3,4
209631,196666,2,1,3
209632,196667,3,2,3
209634,196668,2,2,4
209636,196670,2,2,4
209643,196676,3,3,5
209645,196678,2,1,3
209651,196681,1,1,3
209653,196683,2,3,4
209654,196684,2,0,2
209656,196685,2,2,3
209657,196686,2,0,3
209661,196688,2,2,4
209662,196689,2,2,3
209665,196691,2,2,3
209666,196692,3,3,5
209667,196693,2,3,5
209670,196694,1,1,2
209672,196696,3,3,4
209673,196697,2,2,3
209674,196698,4,4,5
209681,196705,3,3,4
209682,196706,5,0,5
209685,196708,2,2,2
209687,196709,5,4,6
209688,196710,2,2,3
209690,196711,1,2,4
209692,196713,0,0,1
209693,196714,6,5,7
209701,196718,2,1,3
209703,196720,2,1,3
209711,196725,2,2,3
209713,196727,2,2,3
209714,196728,2,2,3
209716,196730,2,2,4
209717,196731,2,2,4
209719,196733,1,1,3
209722,196736,3,2,5
209724,196738,1,2,3
209725,196739,6,6,7
209727,196740,2,2,3
209730,196741,1,2,3
209732,196743,0,1,4
209735,196744,1,1,3
209736,196745,1,1,2
209739,196747,3,4,4
209740,196748,3,4,4
209745,196752,6,5,8
209747,196754,2,3,4
209750,196756,4,4,4
209751,196757,2,3,4
209752,196758,3,3,3
209753,196759,3,0,4
209755,196760,2,2,5
209756,196761,2,3,4
209759,196763,3,2,3
209760,196764,7,7,7
209763,196766,4,3,4
209769,196772,1,0,4
209776,196779,2,2,4
209782,196784,2,1,2
209783,196785,3,2,4
209786,196788,1,1,3
209792,196792,2,0,3
209795,196793,1,2,3
209797,196794,5,5,5
209798,196795,4,4,5
209806,196802,2,2,3
209809,196804,1,1,2
209812,196804,0,1,3
209818,196808,2,0,4
209823,196813,2,2,3
209827,196815,2,2,3
209834,196821,2,2,4
209835,196822,4,4,5
209837,196824,3,2,4
209843,196829,5,5,5
209844,196830,2,2,2
209845,196831,1,1,3
209851,196836,3,2,4
209853,196838,3,1,4
209854,196839,2,2,3
209856,196840,2,2,4
209857,196841,0,0,1
209858,196842,3,3,3
209859,196843,2,0,3
209860,196844,2,2,5
209862,196846,5,5,7
209865,196849,0,0,1
209866,196850,2,1,3
209879,196861,2,1,3
209885,196866,2,2,3
209893,196872,2,3,3
209895,196873,3,3,3
209896,196874,2,1,2
209897,196875,2,1,3
209898,196876,2,2,3
209899,196877,3,3,3
209900,196878,1,0,3
209901,196879,2,3,4
209907,196884,2,2,3
209909,196885,2,2,3
209915,196890,3,3,3
209916,196891,2,1,5
209918,196892,3,3,5
209920,196894,3,3,4
209921,196895,0,0,1
209922,196896,3,3,4
209925,196899,3,2,5
209926,196900,1,1,4
209929,196902,2,2,4
209930,196903,2,2,3
209931,196904,4,4,4
209932,196905,1,2,3
209933,196906,3,3,5
209936,196909,3,2,3
209940,196913,2,2,4
209944,196916,2,2,4
209945,196916,1,2,3
209947,196918,1,2,3
209952,196923,3,3,4
209953,196924,2,0,3
209957,196928,1,3,5
209969,196938,4,5,6
209973,196941,2,2,3
209982,196946,0,1,2
209986,196949,2,3,4
209990,196953,2,1,3
209992,196955,3,1,4
209996,196959,0,0,3
209997,196960,3,3,4
209999,196962,2,2,4
210003,196966,3,3,4
210004,196967,2,2,3
210009,196969,1,1,3
210011,196970,0,1,2
210015,196974,2,2,3
210020,196979,2,2,3
210022,196981,2,2,4
210026,196984,2,1,3
210029,196987,3,5,5
210030,196988,2,0,3
210035,196992,2,2,3
210037,196993,2,2,3
210038,196994,4,3,4
210040,196996,2,2,4
210051,197003,3,3,4
210057,197008,2,2,4
210059,197010,3,3,3
210063,197013,2,2,3
210064,197014,6,5,6
210066,197016,5,4,6
210068,197018,3,2,4
210069,197019,1,1,3
210071,197021,1,1,4
210073,197023,2,0,4
210081,197031,1,2,3
210084,197034,6,6,6
210085,197035,2,2,4
210086,197036,2,0,3
210090,197040,2,3,5
210095,197043,0,0,4
210097,197044,5,2,5
210104,197049,0,2,4
210106,197051,6,5,6
210111,197056,2,2,3
210115,197059,2,2,3
210120,197063,1,1,3
210123,197065,4,4,4
210125,197067,3,3,4
210126,197068,2,2,4
210127,197069,1,0,3
210135,197076,1,1,2
210136,197077,4,4,5
210138,197078,2,1,3
210148,197087,2,1,3
210149,197088,4,3,4
210151,197090,3,3,5
210152,197091,5,0,7
210158,197096,1,2,3
210162,197098,1,1,3
210165,197100,0,0,1
210171,197105,2,2,3
210174,197108,3,0,4
210175,197109,2,2,4
210176,197110,1,1,3
210179,197110,2,2,2
210180,197111,2,2,3
210182,197112,3,3,5
210183,197113,2,2,3
210185,197115,2,3,5
210187,197116,3,3,5
210189,197118,2,1,3
210191,197119,2,2,3
210193,197119,2,2,3
210195,197121,2,2,3
210201,197126,2,2,3
210205,197128,3,3,3
210210,197132,0,1,2
210212,197134,4,4,5
210215,197136,2,2,4
210216,197137,3,2,4
210226,197146,2,4,4
210227,197147,2,2,3
210229,197149,4,5,5
210231,197151,2,2,3
210232,197152,3,2,4
210236,197155,1,2,6
210239,197158,3,4,4
210241,197160,2,1,2
210244,197163,3,4,5
210247,197166,5,5,5
210249,197168,2,2,4
210254,197173,3,1,4
210262,197179,3,3,4
210263,197179,1,1,3
210266,197182,2,2,3
210272,197187,2,0,3
210275,197190,3,3,4
210277,197192,5,5,6
210282,197197,3,3,5
210285,197198,4,4,5
210288,197200,3,3,4
210289,197201,2,2,3
210294,197204,0,0,2
210300,197209,2,1,3
210304,197213,2,1,3
210305,197214,1,1,2
210306,197215,2,2,3
210307,197216,2,2,3
210310,197219,3,3,4
210312,197219,2,2,3
210317,197223,2,2,3
210318,197223,2,2,3
210321,197226,3,3,4
210329,197233,1,1,3
210331,197235,2,1,3
210334,197238,3,2,3
210344,197246,2,2,3
210345,197247,2,1,4
210346,197248,1,2,3
210347,197248,2,3,4
210350,197251,2,2,3
210358,197258,1,0,2
210360,197260,2,2,3
210362,197262,3,2,4
210363,197263,3,4,5
210364,197264,4,3,7
210370,197269,3,3,4
210373,197272,3,3,5
210375,197274,3,0,4
210377,197275,3,3,3
210379,197277,2,1,3
210385,197281,1,1,2
210387,197282,2,2,3
210388,197283,2,1,3
210390,197285,6,5,7
210396,197289,2,2,3
210397,197290,2,2,4
210401,197294,0,0,1
210403,197295,0,0,1
210404,197296,4,4,5
210411,197301,3,3,4
210412,197302,2,2,3
210413,197303,2,0,3
210416,197306,2,2,3
210419,197309,1,1,2
210420,197310,6,6,6
210422,197312,2,3,5
210425,197315,2,2,3
210428,197317,2,2,3
210429,197318,2,1,4
210436,197324,3,3,4
210437,197325,2,1,3
210442,197329,2,1,3
210444,197331,2,1,4
210454,197340,3,2,4
210461,197346,3,3,3
210465,197349,2,1,4
210468,197352,6,5,7
210470,197354,3,3,3
210471,197355,1,2,3
210476,197359,3,3,4
210480,197363,1,2,3
210487,197367,1,1,3
210492,197372,2,1,2
210493,197373,2,2,3
210494,197374,3,3,4
210498,197378,4,4,5
210501,197381,3,3,3
210504,197384,3,4,5
210506,197386,1,0,4
210507,197387,4,4,4
210508,197388,4,2,6
210512,197390,2,2,3
210513,197391,4,2,6
210516,197393,2,2,3
210518,197394,1,2,4
210520,197395,0,0,3
210523,197398,2,2,3
210524,197399,1,2,3
210526,197401,3,3,3
210528,197403,2,2,3
210530,197404,4,2,5
210531,197405,2,2,3
210535,197409,2,3,4
210538,197412,2,2,3
210539,197413,2,3,4
210540,197414,2,2,3
210543,197416,1,1,4
210544,197417,3,3,4
210547,197419,2,2,4
210551,197422,2,2,2
210553,197423,3,2,4
210555,197425,2,2,3
210558,197428,1,1,4
210561,197431,1,1,2
210566,197436,1,2,3
210569,197439,2,2,3
210570,197440,3,3,5
210571,197441,2,2,3
210575,197443,2,2,4
210577,197445,2,2,3
210580,197448,0,0,1
210581,197449,1,1,4
210583,197451,2,2,3
210585,197453,2,2,4
210591,197458,2,1,4
210592,197459,6,6,6
210594,197460,2,0,3
210597,197462,3,2,3
210598,197463,2,1,3
210599,197464,1,0,4
210607,197471,3,3,5
210608,197472,2,2,3
210609,197473,1,1,3
210615,197477,2,2,3
210620,197482,3,3,4
210625,197487,0,0,1
210629,197491,2,2,3
210631,197493,0,1,3
210633,197495,4,3,4
210635,197497,2,3,4
210636,197498,2,2,3
210637,197499,2,2,3
210640,197502,3,1,5
210641,197503,1,0,4
210642,197504,3,3,4
210645,197507,3,1,4
210651,197513,0,0,1
210653,197515,3,3,3
210655,197517,2,1,3
210656,197518,4,5,6
210658,197519,2,2,5
210660,197520,2,2,5
210663,197521,1,1,2
210665,197523,2,2,3
210669,197525,1,2,3
210670,197526,1,2,4
210677,197532,4,4,4
210679,197534,3,3,4
210682,197536,2,2,3
210687,197540,4,3,4
210692,197545,2,1,3
210693,197546,2,1,3
210695,197547,4,2,4
210696,197548,1,1,4
210699,197550,2,2,3
210702,197553,2,2,3
210703,197554,1,1,3
210705,197556,0,2,2
210707,197558,3,3,5
210709,197560,2,1,2
210712,197563,1,5,5
210716,197567,4,4,4
210717,197568,2,2,2
210721,197571,3,2,4
210725,197574,2,3,5
210726,197575,1,1,3
210728,197576,1,2,3
210731,197578,2,2,3
210736,197582,7,7,7
210737,197583,3,2,4
210747,197592,2,2,4
210748,197593,2,2,3
210750,197595,1,1,4
210751,197596,3,2,4
210752,197597,3,3,4
210753,197598,4,4,7
210758,197603,3,2,5
210759,197604,3,4,4
210760,197605,3,3,3
210762,197606,2,1,3
210765,197608,2,2,4
210767,197610,3,1,5
210770,197612,2,0,3
210772,197614,2,1,3
210773,197615,2,0,4
210774,197616,2,2,3
210775,197617,0,0,3
210778,197620,3,3,4
210779,197621,2,2,3
210781,197623,2,2,3
210782,197624,3,3,4
210787,197627,2,2,3
210792,197631,1,2,3
210794,197633,2,2,3
210795,197634,1,1,3
210797,197635,2,1,3
210800,197636,2,2,4
210802,197638,2,2,4
210809,197645,2,2,3
210815,197651,2,2,4
210819,197655,2,1,2
210823,197657,1,2,4
210828,197661,2,2,3
210829,197662,1,2,5
210834,197667,2,2,3
210835,197668,3,4,4
210836,197669,2,1,3
210837,197670,3,1,4
210839,197672,3,3,5
210841,197674,1,2,3
210847,197680,3,3,5
210852,197684,3,3,3
210853,197685,3,4,5
210856,197688,5,6,6
210859,197691,5,4,5
210861,197693,2,2,3
210863,197693,2,2,4
210865,197694,1,2,4
210870,197695,3,3,5
210873,197698,3,2,4
210878,197703,3,3,7
210881,197706,4,4,7
210884,197707,4,4,6
210886,197708,0,0,1
210887,197709,3,4,5
210889,197711,3,2,5
210894,197715,2,2,6
210896,197717,2,2,3
210904,197724,1,1,2
210910,197730,2,1,2
210914,197733,2,4,5
210917,197735,4,4,6
210918,197736,1,3,5
210920,197737,1,1,3
210921,197738,2,2,3
210922,197739,2,1,3
210927,197742,2,0,3
210928,197743,1,2,3
210931,197745,3,2,3
210934,197748,2,2,3
210937,197751,1,2,3
210938,197752,4,3,4
210940,197754,1,2,4
210942,197756,3,3,4
210945,197759,2,2,2
210955,197767,1,1,1
210961,197772,5,4,5
210962,197773,4,4,5
210963,197774,2,2,3
210965,197775,3,3,3
210966,197776,3,3,3
210971,197780,2,2,3
210972,197781,0,0,3
210973,197782,2,2,3
210977,197785,3,4,6
210985,197791,3,3,5
210987,197792,3,2,4
210993,197798,1,1,3
211007,197807,2,0,3
211014,197812,4,2,5
211017,197814,3,3,5
211020,197817,2,2,3
211024,197820,4,3,4
211027,197823,2,2,3
211031,197826,1,1,2
211038,197832,2,2,3
211040,197834,3,3,4
211042,197836,3,3,4
211043,197837,2,2,3
211044,197838,3,3,5
211045,197839,3,3,3
211047,197841,6,1,6
211048,197841,3,2,3
211049,197842,3,2,4
211050,197843,2,2,3
211051,197844,1,2,3
211052,197845,2,1,2
211053,197845,2,2,3
211057,197848,2,2,4
211062,197851,2,2,3
211064,197853,5,4,5
211067,197856,2,0,3
211071,197859,3,3,4
211073,197860,4,3,4
211077,197863,2,1,2
211078,197864,2,2,3
211080,197866,3,4,5
211081,197867,1,0,3
211082,197868,2,1,3
211084,197869,2,1,2
211085,197870,3,3,5
211088,197873,3,3,4
211091,197876,1,1,4
211094,197879,5,2,5
211095,197880,2,1,3
211097,197882,2,2,4
211099,197884,0,0,2
211100,197885,2,3,3
211102,197887,2,2,3
211103,197888,5,5,6
211104,197889,2,2,4
211105,197890,5,4,5
211107,197891,3,3,5
211108,197892,4,4,4
211109,197893,2,2,4
211110,197894,1,1,2
211112,197896,1,1,3
211115,197898,2,2,4
211116,197899,0,0,2
211117,197900,3,1,5
211119,197902,2,2,2
211121,197903,0,0,1
211123,197905,1,1,4
211129,197910,4,3,5
211131,197912,2,1,3
211133,197914,3,3,3
211140,197920,3,3,5
211141,197920,3,3,4
211147,197923,4,4,5
211150,197925,3,3,4
211151,197926,0,1,3
211154,197927,2,2,3
211163,197935,1,1,3
211164,197936,3,4,5
211166,197938,5,3,6
211168,197940,3,3,4
211169,197941,2,2,2
211171,197942,1,1,2
211172,197943,3,3,3
211180,197950,4,1,5
211182,197951,1,1,2
211186,197953,1,1,4
211190,197957,2,2,4
211191,197958,3,0,3
211193,197960,1,1,3
211195,197962,2,1,4
211197,197964,1,1,2
211198,197964,2,3,4
211200,197966,3,4,5
211204,197970,2,2,3
211207,197973,2,2,3
211209,197975,2,3,3
211210,197976,2,2,5
211211,197976,2,2,3
211212,197977,4,4,5
211213,197978,2,0,3
211215,197980,3,3,3
211216,197981,2,2,3
211217,197982,7,5,7
211219,197983,2,2,3
211225,197988,2,2,3
211226,197989,0,0,4
211233,197994,2,2,3
211234,197995,5,5,5
211239,197999,1,2,3
211243,198002,2,2,4
211248,198007,2,2,3
211249,198008,2,2,3
211252,198010,2,2,4
211254,198012,3,3,5
211260,198013,3,3,4
211263,198016,3,4,4
211267,198019,2,2,3
211268,198020,2,2,3
211269,198021,2,1,3
211272,198024,3,2,5
211273,198025,3,1,3
211276,198027,2,2,2
211279,198029,2,1,3
211284,198034,3,3,4
211287,198036,1,3,5
211288,198037,2,2,4
211296,198043,1,1,2
211302,198047,2,3,4
211303,198048,4,4,5
211305,198050,2,2,3
211306,198051,2,2,4
211308,198053,2,2,3
211310,198055,1,2,3
211311,198056,2,2,5
211322,198066,3,2,4
211327,198070,2,2,4
211328,198071,3,2,4
211330,198073,2,1,2
211333,198075,3,2,3
211335,198076,2,2,3
211336,198077,2,2,3
211337,198077,3,2,3
211339,198078,3,3,4
211341,198079,1,1,2
211342,198080,2,0,3
211343,198081,5,4,5
211345,198083,1,3,4
211347,198084,1,1,3
211348,198085,8,8,11
211351,198087,3,0,3
211352,198088,2,2,3
211357,198092,2,3,3
211361,198095,2,1,4
211363,198097,4,4,4
211364,198098,3,2,5
211365,198099,1,1,3
211366,198100,2,2,3
211372,198106,1,1,2
211375,198108,2,2,3
211377,198110,3,3,3
211381,198114,1,1,3
211383,198115,2,2,3
211387,198118,1,1,3
211389,198119,2,2,3
211391,198121,2,2,3
211396,198124,2,2,2
211399,198127,1,4,5
211406,198134,4,4,4
211413,198140,4,4,4
211414,198141,3,1,5
211417,198143,2,2,3
211420,198146,2,2,3
211425,198151,4,3,5
211431,198157,2,2,4
211435,198159,2,2,5
211438,198161,2,2,4
211440,198162,3,1,4
211441,198163,2,2,4
211442,198164,2,3,5
211446,198167,3,2,3
211449,198169,3,4,4
211450,198170,3,2,3
211452,198172,2,2,4
211456,198174,2,2,3
211460,198178,2,0,4
211463,198181,2,2,3
211466,198184,4,2,4
211468,198186,2,0,3
211471,198189,4,4,4
211473,198191,3,3,5
211480,198196,2,3,4
211485,198200,2,2,5
211486,198201,1,1,3
211488,198203,3,3,5
211492,198206,2,2,3
211499,198211,5,5,6
211513,198224,1,1,4
211517,198228,5,4,5
211518,198229,2,2,4
211521,198230,3,0,4
211529,198238,2,2,3
211533,198242,2,1,3
211536,198244,1,1,4
211537,198245,4,4,5
211542,198250,3,3,4
211547,198254,2,2,3
211548,198255,1,0,2
211555,198262,2,2,2
211562,198269,1,1,2
211565,198271,2,2,3
211568,198274,1,2,5
211578,198283,2,3,5
211579,198284,3,4,6
211581,198285,4,4,4
211583,198287,5,5,6
211585,198289,1,1,4
211588,198291,2,3,4
211589,198292,2,1,2
211590,198293,0,0,5
211599,198299,2,2,4
211600,198300,3,2,3
211601,198301,2,4,4
211602,198302,2,2,3
211610,198308,3,3,5
211617,198315,3,3,4
211619,198317,2,1,3
211624,198321,0,1,2
211626,198323,6,3,6
211629,198326,3,2,3
211635,198332,4,6,6
211637,198334,4,5,5
211639,198336,3,4,4
211641,198337,3,3,4
211643,198339,1,1,3
